precio,ambientes,no_baños,terreno_m2,año_constr,no_dormitorios,area_constr_m2,estacionamientos,latitud,longitud,tipo_de_propiedad,ciudad,zona
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
84175.0,7.135416666666667,2,65.0,2025,2,65.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
84432.0,7.135416666666667,3,105.54,2021,3,105.54,0,-17.782,-63.186,Departamento,Santa Cruz de la Sierra,Centro (Casco Viejo)
84574.0,7.135416666666667,2,86.3,2021,3,86.3,0,-17.789,-63.224,Departamento,Santa Cruz de la Sierra,Oeste
84900.0,5.0,2,130.0,2022,3,130.0,2,-17.842,-63.252,Casa,Santa Cruz de la Sierra,Oeste
85000.0,3.0,1,107.0,2003,1,107.0,0,-17.772,-63.191,Departamento,Santa Cruz de la Sierra,Noreste
85000.0,7.135416666666667,2,300.0,2009,4,221.0,0,-17.824,-63.226,Casa,Santa Cruz de la Sierra,Oeste
85000.0,12.0,2,300.0,2017,3,154.0,0,-17.706,-63.184,Casa,Santa Cruz de la Sierra,Norte
85000.0,4.0,2,82.5,2020,2,82.5,0,-17.745,-63.153,Departamento,Santa Cruz de la Sierra,Noreste
85000.0,8.0,2,450.0,2015,6,150.0,0,-17.869,-63.17,Casa con Espacio Comercial,Santa Cruz de la Sierra,Sur
85000.0,7.135416666666667,3,150.0,2014,3,105.0,0,-17.702,-63.166,Casa,Santa Cruz de la Sierra,Norte
85000.0,9.0,3,180.0,2022,3,141.0,0,-17.731,-63.125,Casa,Santa Cruz de la Sierra,Noreste
85000.0,7.135416666666667,3,180.0,2022,3,138.0,2,-17.732,-63.125,Casa,Santa Cruz de la Sierra,Noreste
85000.0,6.0,3,111.0,2018,3,111.0,0,-17.804,-63.156,Departamento,Santa Cruz de la Sierra,Sur
85000.0,6.0,2,292.0,2020,3,120.0,2,-17.702,-63.128,Casa,Santa Cruz de la Sierra,Norte
85000.0,7.135416666666667,5,414.0,2010,8,249.0,0,-17.851,-63.202,Casa,Santa Cruz de la Sierra,Sureste
85000.0,7.135416666666667,2,85.0,2000,2,85.0,0,-17.787,-63.176,Departamento,Santa Cruz de la Sierra,Centro (Casco Viejo)
85000.0,15.0,4,150.0,1999,3,150.0,0,-17.792,-63.175,Departamento,Santa Cruz de la Sierra,Sureste
85000.0,5.0,2,108.77,2014,2,108.77,0,-17.738,-63.181,Departamento,Santa Cruz de la Sierra,Norte
85000.0,5.0,2,132.8,1994,2,132.8,0,-17.787,-63.181,Departamento,Santa Cruz de la Sierra,Centro (Casco Viejo)
85000.0,5.0,3,135.0,2005,3,135.0,0,-17.744,-63.17,Departamento,Santa Cruz de la Sierra,Norte
85000.0,8.0,2,450.0,2019,3,200.0,0,-17.742,-63.08,Casa con Espacio Comercial,Santa Cruz de la Sierra,Este
85000.0,7.0,2,439.0,2019,3,285.0,0,-17.742,-63.08,Casa con Espacio Comercial,Santa Cruz de la Sierra,Este
85723.0,7.135416666666667,2,77.93,2024,2,77.93,0,-17.765,-63.174,Departamento,Santa Cruz de la Sierra,Norte
85900.0,5.0,3,160.0,2021,3,125.0,2,-17.698,-63.181,Casa,Santa Cruz de la Sierra,Norte
86000.0,7.135416666666667,3,320.0,2022,3,140.0,0,-17.675,-63.181,Casa,Santa Cruz de la Sierra,Norte
86000.0,6.0,2,441.36,2011,3,188.41,0,-17.777,-63.118,Casa,Santa Cruz de la Sierra,Este
86290.0,7.135416666666667,2,69.0,2024,2,69.0,0,-17.765,-63.194,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
86436.0,7.135416666666667,2,88.2,2021,2,88.2,0,-17.789,-63.224,Departamento,Santa Cruz de la Sierra,Oeste
86920.0,9.0,2,39.0,2022,3,106.0,90,-17.764,-63.248,Departamento,Porongo,Urubo
87000.0,7.135416666666667,2,300.0,2015,3,280.0,0,-17.866,-63.155,Casa,Santa Cruz de la Sierra,Sureste
87000.0,7.135416666666667,2,76.93,2000,2,76.93,0,-17.797,-63.174,Departamento,Santa Cruz de la Sierra,Sur
87000.0,7.135416666666667,2,74.0,2016,2,74.0,0,-17.747,-63.168,Departamento,Santa Cruz de la Sierra,Norte
87000.0,6.0,2,286.0,2017,3,152.0,0,-17.711,-63.139,Casa,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.769,-63.177,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.769,-63.177,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.769,-63.177,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.769,-63.177,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.769,-63.177,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.769,-63.177,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.769,-63.177,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.769,-63.177,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.769,-63.177,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.769,-63.177,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.769,-63.177,Departamento,Santa Cruz de la Sierra,Norte
87002.0,7.135416666666667,2,67.0,2025,2,67.0,0,-17.769,-63.177,Departamento,Santa Cruz de la Sierra,Norte
87000.0,6.0,3,180.0,2011,3,120.0,2,-17.726,-63.144,Casa,Santa Cruz de la Sierra,Norte
87500.0,5.0,2,180.0,2021,3,120.0,0,-17.702,-63.146,Casa,Santa Cruz de la Sierra,Norte
88000.0,7.0,3,9.572,2014,3,9.572,0,-17.799,-63.215,Departamento,Santa Cruz de la Sierra,Oeste
88000.0,7.135416666666667,2,305.0,2018,5,180.0,2,-17.886,-63.298,Casa,Santa Cruz de la Sierra,Sur
87322.0,7.135416666666667,2,69.0,2024,2,69.0,0,-17.765,-63.194,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
88900.0,4.0,2,300.0,2023,3,12.563,2,-17.808,-63.274,Casa,Porongo,Urubo
88900.0,4.0,2,300.0,2023,3,125.63,2,-17.808,-63.274,Casa,Porongo,Urubo
88900.0,4.0,2,300.0,2023,3,12.563,2,-17.808,-63.274,Casa,Porongo,Urubo
89000.0,16.0,6,487.0,2009,10,223.0,3,-17.751,-63.117,Casa,Santa Cruz de la Sierra,Este
89000.0,12.0,4,350.0,2008,6,240.0,0,-17.788,-63.113,Casa,Santa Cruz de la Sierra,Oeste
89000.0,7.135416666666667,2,127.0,2010,3,127.0,0,-17.82,-63.218,Departamento,Santa Cruz de la Sierra,Oeste
89000.0,1.0,2,130.0,2014,3,130.0,1,-17.738,-63.176,Departamento,Santa Cruz de la Sierra,Norte
89402.0,7.135416666666667,2,69.0,2024,2,69.0,0,-17.765,-63.194,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
89800.0,7.135416666666667,3,309.0,2018,3,154.0,2,-17.711,-63.138,Casa,Santa Cruz de la Sierra,Norte
89900.0,4.0,2,222.0,2006,3,256.0,0,-17.702,-63.166,Casa,Santa Cruz de la Sierra,Norte
89900.0,7.135416666666667,3,160.0,2022,3,124.36,0,-17.699,-63.183,Casa,Santa Cruz de la Sierra,Norte
89900.0,7.135416666666667,2,111.6,2017,3,111.6,0,-17.804,-63.156,Departamento,Santa Cruz de la Sierra,Sur
89991.0,7.135416666666667,2,81.81,2023,2,81.81,0,-17.811,-63.273,Departamento,Porongo,Urubo
89991.0,7.135416666666667,2,81.81,2023,2,81.81,0,-17.811,-63.273,Departamento,Porongo,Urubo
89991.0,7.135416666666667,2,81.81,2023,2,81.81,0,-17.811,-63.273,Departamento,Porongo,Urubo
89991.0,7.135416666666667,2,81.81,2023,2,81.81,0,-17.811,-63.273,Departamento,Porongo,Urubo
89991.0,7.135416666666667,2,81.81,2023,2,81.81,0,-17.811,-63.273,Departamento,Porongo,Urubo
90000.0,15.0,2,640.0,2010,7,200.0,4,-17.865,-63.192,Casa,Santa Cruz de la Sierra,Sur
90000.0,7.135416666666667,2,65.0,2023,2,65.0,0,-17.763,-63.179,Departamento,Santa Cruz de la Sierra,Norte
90000.0,7.135416666666667,2,360.0,1994,3,145.0,0,-17.871,-63.197,Casa,Santa Cruz de la Sierra,Sureste
90000.0,7.0,3,107.83,2022,3,107.83,1,-17.777,-63.212,Departamento,Santa Cruz de la Sierra,Oeste
90000.0,4.0,2,112.5,2013,2,112.5,1,-17.794,-63.201,Departamento,Santa Cruz de la Sierra,Urbari
90000.0,7.135416666666667,2,175.0,1997,3,80.0,0,-17.782,-63.203,Casa,Santa Cruz de la Sierra,Oeste
90000.0,8.0,2,264.0,2017,3,100.0,0,-17.696,-63.13,Casa,Santa Cruz de la Sierra,Norte
90000.0,12.0,3,242.0,2007,3,194.0,0,-17.698,-63.155,Casa,Santa Cruz de la Sierra,Norte
90000.0,7.135416666666667,2,473.61,2008,3,100.0,0,-17.754,-63.083,Casa,Santa Cruz de la Sierra,Este
90000.0,7.135416666666667,2,250.0,2020,3,126.0,0,-17.848,-63.209,Casa,Santa Cruz de la Sierra,Sur
90000.0,10.0,3,363.66,2009,4,170.82,2,-17.757,-63.127,Casa,Santa Cruz de la Sierra,Noreste
90000.0,4.0,1,146.0,2017,2,54.0,1,-17.747,-63.194,Casa,Santa Cruz de la Sierra,Norte
90000.0,8.0,2,225.0,2023,3,150.0,2,-17.856,-63.148,Casa,Santa Cruz de la Sierra,Sur
90000.0,9.0,3,234.0,2021,3,170.0,0,-17.685,-63.145,Casa,Santa Cruz de la Sierra,Norte
90600.0,7.135416666666667,2,113.0,2023,2,113.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
91500.0,5.0,2,320.62,2010,3,231.0,1,-17.694,-63.131,Casa,Santa Cruz de la Sierra,Norte
91615.0,7.135416666666667,1,87.0,2013,1,87.0,0,-17.762,-63.194,Departamento,Santa Cruz de la Sierra,Norte
93000.0,6.0,1,295.0,2005,3,120.0,0,-17.717,-63.143,Casa,Santa Cruz de la Sierra,Norte
93000.0,4.0,3,101.13,2009,2,101.13,1,-17.756,-63.198,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
93000.0,6.0,3,111.6,2018,3,111.6,0,-17.804,-63.157,Departamento,Santa Cruz de la Sierra,Sur
93000.0,9.0,2,200.0,2014,3,147.0,0,-17.682,-63.146,Casa,Santa Cruz de la Sierra,Norte
93023.0,7.135416666666667,2,72.0,2025,2,72.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
93023.0,7.135416666666667,2,72.0,2025,2,72.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
93023.0,7.135416666666667,2,72.0,2025,2,72.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
93023.0,7.135416666666667,2,72.0,2025,2,72.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
93023.0,7.135416666666667,2,72.0,2025,2,72.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
93023.0,7.135416666666667,2,72.0,2025,2,72.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
93023.0,7.135416666666667,2,72.0,2025,2,72.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
93023.0,7.135416666666667,2,72.0,2025,2,72.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
93023.0,7.135416666666667,2,72.0,2025,2,72.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
93023.0,7.135416666666667,2,72.0,2025,2,72.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
93023.0,7.135416666666667,2,72.0,2025,2,72.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
93023.0,7.135416666666667,2,72.0,2025,2,72.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
93023.0,7.135416666666667,2,72.0,2025,2,72.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
93023.0,7.135416666666667,2,72.0,2025,2,72.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
93023.0,7.135416666666667,2,72.0,2025,2,72.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
93023.0,7.135416666666667,2,72.0,2025,2,72.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
93656.0,7.135416666666667,2,117.07,2021,2,117.07,0,-17.782,-63.186,Departamento,Santa Cruz de la Sierra,Centro (Casco Viejo)
94000.0,12.0,2,360.83,2002,8,235.68,0,-17.814,-63.227,Casa,Santa Cruz de la Sierra,Sureste
94000.0,7.135416666666667,3,7.37,2020,2,7.37,0,-17.764,-63.2,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
94000.0,14.0,2,200.0,2023,3,200.0,2,-17.857,-63.172,Casa,Santa Cruz de la Sierra,Sur
94000.0,5.0,2,124.0,2012,2,124.0,0,-17.778,-63.162,Departamento,Santa Cruz de la Sierra,Este
94000.0,6.0,2,74.0,2020,2,74.0,0,-17.762,-63.199,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
94900.0,9.0,2,270.7,2012,2,118.62,2,-17.704,-63.155,Casa,Santa Cruz de la Sierra,Norte
95000.0,7.135416666666667,3,102.0,2017,3,102.0,0,-17.725,-63.166,Departamento,Santa Cruz de la Sierra,Norte
95000.0,2.0,3,220.0,2007,3,147.0,2,-17.699,-63.171,Casa,Santa Cruz de la Sierra,Norte
95000.0,3.0,3,250.08,1994,6,216.0,0,-17.743,-63.118,Casa,Santa Cruz de la Sierra,Noroeste
95000.0,9.0,2,131.0,2000,3,131.0,0,-17.775,-63.169,Departamento,Santa Cruz de la Sierra,Noreste
95000.0,7.135416666666667,2,64.0,2019,1,64.0,0,-17.755,-63.198,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
95000.0,6.0,1,407.4,2010,3,95.0,0,-17.835,-63.201,Casa,Santa Cruz de la Sierra,Suroeste
95000.0,10.0,3,360.0,2019,3,242.0,0,-17.602,-63.141,Casa,Santa Cruz de la Sierra,Norte
95000.0,11.0,1,450.0,2000,4,225.0,0,-17.847,-63.154,Casa,Santa Cruz de la Sierra,Sur
95000.0,6.0,3,247.68,2022,3,175.0,0,-17.824,-63.243,Casa,Santa Cruz de la Sierra,Suroeste
95000.0,7.135416666666667,1,442.52,2007,4,100.0,0,-17.789,-63.135,Casa,Santa Cruz de la Sierra,Este
95000.0,4.0,2,310.0,2000,3,80.0,0,-17.746,-63.194,Casa,Santa Cruz de la Sierra,Noroeste
95000.0,8.0,3,360.0,2020,6,205.0,2,-17.842,-63.092,Casa,Santa Cruz de la Sierra,Sureste
95000.0,7.0,3,170.0,2022,3,160.0,0,-17.723,-63.183,Casa,Santa Cruz de la Sierra,Norte
95000.0,6.0,2,170.0,2022,3,160.0,0,-17.724,-63.183,Casa,Santa Cruz de la Sierra,Norte
95000.0,7.0,3,170.0,2022,3,170.0,0,-17.723,-63.183,Casa,Santa Cruz de la Sierra,Norte
95000.0,6.0,2,170.0,2022,3,160.0,0,-17.724,-63.183,Casa,Santa Cruz de la Sierra,Norte
95000.0,10.0,3,338.0,2015,4,159.0,2,-17.686,-63.141,Casa,Santa Cruz de la Sierra,Norte
95000.0,10.0,2,171.0,2014,3,115.7,2,-17.723,-63.182,Casa,Santa Cruz de la Sierra,Norte
95000.0,9.0,4,190.0,2010,5,184.0,1,-17.836,-63.19,Casa,Santa Cruz de la Sierra,Sur
95000.0,6.0,1,389.66,2008,3,102.0,0,-17.809,-63.144,Casa,Santa Cruz de la Sierra,Sur
95400.0,7.135416666666667,2,106.0,2023,3,106.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
95400.0,7.135416666666667,2,106.0,2023,3,106.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
95400.0,7.135416666666667,2,106.0,2023,3,106.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
95400.0,7.135416666666667,2,106.0,2023,3,106.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
95400.0,7.135416666666667,2,106.0,2023,3,106.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
95400.0,7.135416666666667,2,106.0,2023,3,106.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
96000.0,7.135416666666667,2,70.0,2021,2,70.0,0,-17.792,-63.181,Departamento,Santa Cruz de la Sierra,Sur
97000.0,7.135416666666667,2,180.0,2019,3,120.0,2,-17.692,-63.143,Casa,Santa Cruz de la Sierra,Norte
97000.0,14.0,2,200.0,2023,3,200.0,2,-17.857,-63.172,Casa,Santa Cruz de la Sierra,Sur
97000.0,7.135416666666667,3,124.0,2017,3,140.0,2,-17.712,-63.146,Casa,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97385.0,7.135416666666667,2,75.0,2025,2,75.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
97495.0,7.135416666666667,2,197.9,2011,3,110.0,0,-17.718,-63.162,Casa,Santa Cruz de la Sierra,Norte
98000.0,4.0,1,745.0,1999,1,745.0,1,-17.757,-63.199,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
98000.0,5.0,1,644.82,2014,4,85.0,6,-17.729,-63.115,Casa,Santa Cruz de la Sierra,Noreste
98000.0,7.135416666666667,3,250.0,2022,3,190.0,0,-17.855,-63.219,Casa,Santa Cruz de la Sierra,Suroeste
98000.0,3.0,2,95.89,2018,2,95.89,1,-17.773,-63.185,Departamento,Santa Cruz de la Sierra,Centro (Casco Viejo)
98000.0,4.0,4,165.0,2001,1,165.0,0,-17.787,-63.182,Departamento,Santa Cruz de la Sierra,Centro (Casco Viejo)
98000.0,6.0,2,160.0,2021,3,147.0,0,-17.811,-63.224,Casa,Santa Cruz de la Sierra,Suroeste
98192.0,6.0,2,99.02,2022,3,99.02,0,-17.716,-63.187,Departamento,Santa Cruz de la Sierra,Norte
99000.0,8.0,2,360.0,2013,5,135.74,0,-17.802,-63.139,Casa con Espacio Comercial,Santa Cruz de la Sierra,Sureste
99000.0,4.0,2,9.441,2017,2,9.441,0,-17.793,-63.197,Departamento,Santa Cruz de la Sierra,Noroeste
99000.0,7.0,3,145.0,2022,3,148.0,2,-17.684,-63.154,Casa,Santa Cruz de la Sierra,Norte
99000.0,7.135416666666667,2,300.0,2010,3,145.0,0,-17.707,-63.169,Casa,Santa Cruz de la Sierra,Norte
99000.0,7.135416666666667,3,160.0,2018,4,120.0,0,-17.699,-63.179,Casa,Santa Cruz de la Sierra,Norte
99000.0,7.135416666666667,3,108.0,2020,3,108.0,0,-17.751,-63.155,Departamento,Santa Cruz de la Sierra,Norte
99000.0,6.0,3,310.0,2013,3,239.0,0,-17.757,-63.09,Casa,Santa Cruz de la Sierra,Este
99000.0,5.0,3,116.79,2018,3,116.79,0,-17.738,-63.181,Departamento,Santa Cruz de la Sierra,Norte
99000.0,10.0,3,127.0,2010,3,127.0,2,-17.749,-63.171,Departamento,Santa Cruz de la Sierra,Norte
99000.0,9.0,2,225.0,2023,4,180.0,2,-17.856,-63.148,Casa,Santa Cruz de la Sierra,Sur
99900.0,5.0,2,72.1,2021,2,72.1,0,-17.718,-63.186,Departamento,Santa Cruz de la Sierra,Norte
99900.0,7.135416666666667,2,450.0,2000,3,325.0,0,-17.865,-63.227,Casa,Santa Cruz de la Sierra,Sur
100000.0,7.0,2,220.0,2012,3,93.0,0,-17.682,-63.148,Casa,Santa Cruz de la Sierra,Norte
100000.0,5.0,3,96.62,2013,2,96.62,0,-17.788,-63.176,Departamento,Santa Cruz de la Sierra,Sur
100000.0,7.135416666666667,3,240.0,2021,2,168.0,0,-17.721,-63.184,Casa,Santa Cruz de la Sierra,Norte
100000.0,4.0,3,720.0,2002,2,116.0,0,-17.855,-63.102,Casa,Santa Cruz de la Sierra,Sureste
100000.0,12.0,3,234.82,2019,5,233.65,0,-17.848,-63.173,Casa,Santa Cruz de la Sierra,Sur
100000.0,10.0,2,363.0,1994,4,98.0,0,-17.833,-63.11,Casa,Santa Cruz de la Sierra,Sur
100000.0,5.0,3,105.0,2013,2,105.0,0,-17.786,-63.212,Departamento,Santa Cruz de la Sierra,Oeste
100000.0,6.0,2,128.0,2007,3,128.0,0,-17.761,-63.186,Departamento,Santa Cruz de la Sierra,Norte
100000.0,10.0,2,242.0,2012,3,12.125,1,-17.683,-63.145,Casa,Santa Cruz de la Sierra,Norte
100000.0,6.0,2,262.5,2016,3,109.0,0,-17.694,-63.13,Casa,Santa Cruz de la Sierra,Norte
100000.0,9.0,3,240.0,2023,3,175.0,2,-17.684,-63.156,Casa,Santa Cruz de la Sierra,Norte
100720.0,7.135416666666667,2,125.0,2023,2,125.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
100760.0,7.135416666666667,2,86.79,2021,2,86.79,0,-17.776,-63.161,Departamento,Santa Cruz de la Sierra,Oeste
103000.0,4.0,1,65.0,2018,1,65.0,0,-17.769,-63.192,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
103000.0,7.135416666666667,3,146.54,2022,3,193.97,1,-17.809,-63.136,Casa,Santa Cruz de la Sierra,Este
103000.0,7.135416666666667,3,145.77,2022,3,192.94,0,-17.809,-63.136,Casa,Santa Cruz de la Sierra,Este
104412.0,7.135416666666667,2,94.92,2023,1,94.92,0,-17.772,-63.246,Departamento,Porongo,Urubo
104412.0,7.135416666666667,2,94.92,2023,1,94.92,0,-17.772,-63.246,Departamento,Porongo,Urubo
105000.0,7.135416666666667,1,69.4,2010,1,69.4,0,-17.757,-63.199,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
105000.0,7.135416666666667,1,375.0,2017,3,70.0,4,-17.734,-63.135,Casa,Santa Cruz de la Sierra,Noreste
105000.0,7.0,3,119.0,2015,3,119.0,0,-17.778,-63.162,Departamento,Santa Cruz de la Sierra,Noreste
105000.0,7.135416666666667,1,466.0,2000,2,100.0,0,-17.792,-63.142,Casa,Santa Cruz de la Sierra,Este
105000.0,7.135416666666667,2,350.0,2018,3,264.0,0,-17.852,-63.111,Casa con Espacio Comercial,Santa Cruz de la Sierra,Este
105000.0,5.0,3,195.0,2023,3,179.0,2,-17.677,-63.18,Casa,Santa Cruz de la Sierra,Norte
105000.0,6.0,3,300.0,2002,3,102.0,0,-17.716,-63.171,Casa,Santa Cruz de la Sierra,Norte
105000.0,6.0,1,425.76,2010,3,180.0,0,-17.841,-63.189,Casa,Santa Cruz de la Sierra,Sur
105000.0,8.0,3,297.0,2010,4,112.0,0,-17.85,-63.171,Casa con Espacio Comercial,Santa Cruz de la Sierra,Sur
105000.0,7.0,2,134.0,2019,3,90.0,0,-17.819,-63.219,Departamento,Santa Cruz de la Sierra,Suroeste
105000.0,6.0,2,310.0,2010,3,244.0,0,-17.757,-63.09,Casa,Santa Cruz de la Sierra,Este
105000.0,7.0,3,150.0,2011,4,150.0,2,-17.756,-63.194,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
105500.0,7.135416666666667,3,170.0,2022,4,156.0,0,-17.702,-63.176,Casa,Santa Cruz de la Sierra,Norte
106000.0,7.135416666666667,2,73.04,2023,2,73.04,0,-17.762,-63.179,Departamento,Santa Cruz de la Sierra,Norte
106000.0,7.135416666666667,2,84.0,2025,2,84.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
106000.0,7.135416666666667,2,84.0,2025,2,84.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
106000.0,7.135416666666667,2,84.0,2025,2,84.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
106000.0,7.135416666666667,2,84.0,2025,2,84.0,0,-17.768,-63.178,Departamento,Santa Cruz de la Sierra,Norte
